"order_id","product_id","quantity"
"1154","28","1"
"1154","51","3"
"1154","98","3"
"1155","30","1"
"1155","35","1"
"1155","42","1"
"1155","78","2"
"1155","98","3"
"1156","10","2"
"1157","57","3"
"1158","19","1"
"1158","20","2"
"1159","13","1"
"1159","29","3"
"1159","55","2"
"1159","58","3"
"1159","71","2"
"1160","13","2"
"1160","68","3"
"1161","57","2"
"1162","21","1"
"1163","58","2"
"1163","85","2"
"1164","50","2"
"1164","88","1"
"1165","7","3"
"1165","12","3"
"1165","36","2"
"1165","59","1"
"1166","48","2"
"1167","65","1"
"1168","21","2"
"1168","41","1"
"1168","43","1"
"1168","46","1"
"1168","62","2"
"1169","43","3"
"1169","45","3"
"1169","54","1"
"1169","56","2"
"1169","91","2"
"1170","64","2"
"1171","4","1"
"1171","50","2"
"1171","80","2"
"1171","87","1"
"1172","47","2"
"1173","17","3"
"1173","34","3"
"1173","35","2"
"1173","81","3"
"1173","97","1"
"1174","14","3"
"1174","42","2"
"1174","69","3"
"1174","82","2"
"1175","36","2"
"1175","68","1"
"1175","81","1"
"1175","99","2"
"1176","5","1"
"1176","80","2"
"1177","15","2"
"1177","22","3"
"1177","39","3"
"1177","49","1"
"1177","67","3"
"1178","21","3"
"1178","39","2"
"1178","63","2"
"1179","15","1"
"1179","18","3"
"1179","42","1"
"1179","53","2"
"1179","89","1"
"1180","14","1"
"1180","73","1"
"1180","81","1"
"1180","98","1"
"1180","99","3"
"1181","25","3"
"1181","52","3"
"1181","94","3"
"1182","76","1"
"1183","20","1"
"1183","32","3"
"1183","91","1"
"1184","4","2"
"1184","45","2"
"1184","69","3"
"1184","92","1"
"1185","61","3"
"1186","59","3"
"1186","82","1"
"1186","89","3"
"1187","95","1"
"1188","58","2"
"1188","75","3"
"1188","86","3"
"1189","23","1"
"1189","32","2"
"1189","44","1"
"1189","79","2"
"1190","84","1"
"1191","42","1"
"1192","50","3"
"1192","79","1"
"1192","98","2"
"1193","44","1"
"1193","51","3"
"1193","59","3"
"1193","91","1"
"1193","98","3"
"1194","30","3"
"1194","78","2"
"1195","8","1"
"1196","10","1"
"1196","23","1"
"1197","1","3"
"1197","6","1"
"1197","32","3"
"1197","52","2"
"1197","81","3"
"1198","14","2"
"1198","71","1"
"1198","95","2"
"1199","2","3"
"1199","44","3"
"1199","52","1"
"1200","8","2"
"1200","12","1"
"1200","17","2"
"1200","31","3"
"1200","80","3"
"1201","77","3"
"1202","29","1"
"1202","36","2"
"1203","42","3"
"1203","49","1"
"1203","59","3"
"1203","68","1"
"1204","41","3"
"1204","43","1"
"1205","24","2"
"1205","63","1"
"1205","86","2"
"1206","75","1"
"1207","3","3"
"1207","18","2"
"1207","27","1"
"1207","31","3"
"1207","40","3"
"1208","5","1"
"1208","52","3"
"1208","74","2"
"1208","94","1"
"1209","5","2"
"1209","19","1"
"1209","91","3"
"1210","11","1"
"1210","18","2"
"1210","19","1"
"1210","89","2"
"1210","95","2"
"1211","0","2"
"1211","19","2"
"1211","48","3"
"1211","81","2"
"1211","97","3"
"1212","3","1"
"1212","33","3"
"1212","66","3"
"1212","69","1"
"1212","84","1"
"1213","4","2"
"1213","8","3"
"1213","38","1"
"1214","6","3"
"1215","17","1"
"1215","28","3"
"1215","57","1"
"1216","30","2"
"1217","5","3"
"1217","8","3"
"1217","50","1"
"1217","75","1"
"1218","15","3"
"1218","50","2"
"1218","94","3"
"1218","99","3"
"1219","15","1"
"1219","25","3"
"1219","27","1"
"1219","91","2"
"1220","22","3"
"1220","57","3"
"1220","58","2"
"1220","63","2"
"1221","28","1"
"1222","5","3"
"1222","43","3"
"1222","67","2"
"1223","58","3"
"1224","29","1"
"1224","31","3"
"1224","39","2"
"1224","57","2"
"1224","89","3"
"1225","23","1"
"1225","43","1"
"1225","50","3"
"1225","73","2"
"1225","74","2"
"1226","98","2"
"1227","74","1"
"1228","39","2"
"1228","58","1"
"1229","40","3"
"1229","63","1"
"1230","33","3"
"1230","43","3"
"1231","1","2"
"1231","28","1"
"1232","20","3"
"1232","35","1"
"1232","45","3"
"1233","2","2"
"1233","15","1"
"1233","75","3"
"1233","94","2"
"1233","99","1"
"1234","16","1"
"1234","45","3"
"1234","64","1"
"1234","76","1"
"1235","38","2"
"1236","39","3"
"1236","46","3"
"1236","54","2"
"1236","82","2"
"1237","8","2"
"1237","10","2"
"1237","51","2"
"1237","67","1"
"1237","72","3"
"1238","76","3"
"1239","27","3"
"1239","45","1"
"1239","49","1"
"1239","53","1"
"1239","95","2"
"1240","66","3"
"1241","0","2"
"1241","23","2"
"1241","42","2"
"1242","34","3"
"1242","48","1"
"1242","94","2"
"1243","4","2"
"1243","62","3"
"1244","15","1"
"1244","21","1"
"1245","29","1"
"1245","44","2"
"1245","91","3"
"1246","78","2"
"1246","80","3"
"1246","83","2"
"1247","39","3"
"1247","73","2"
"1247","88","3"
"1248","41","3"
"1248","51","3"
"1248","52","2"
"1248","95","1"
"1249","25","1"
"1249","58","2"
"1249","80","2"
"1250","16","2"
"1250","40","1"
"1250","81","2"
"1250","86","3"
"1251","9","2"
"1251","15","2"
"1251","18","1"
"1251","70","3"
"1251","79","3"
"1252","37","1"
"1252","64","3"
"1252","70","3"
"1252","78","1"
"1252","92","2"
"1253","20","2"
"1253","22","3"
"1253","37","2"
"1253","51","2"
"1253","62","1"
"1254","3","1"
"1254","60","2"
"1255","3","1"
"1255","48","1"
"1255","65","3"
"1255","75","2"
"1256","60","3"
"1257","26","1"
"1257","59","2"
"1258","18","1"
"1258","20","3"
"1258","39","2"
"1258","87","1"
"1259","61","3"
"1259","76","2"
"1259","80","3"
"1259","93","3"
"1260","7","2"
"1260","10","1"
"1260","31","3"
"1260","61","2"
"1261","19","3"
"1261","44","2"
"1261","67","2"
"1262","9","3"
"1262","86","2"
"1262","87","2"
"1262","92","2"
"1263","8","2"
"1263","55","3"
"1263","76","1"
"1263","81","3"
"1264","29","1"
"1264","32","3"
"1264","41","1"
"1264","74","2"
"1264","77","3"
"1265","16","2"
"1265","31","2"
"1265","35","3"
"1265","52","3"
"1266","31","2"
"1266","69","2"
"1267","19","2"
"1267","20","3"
"1267","24","2"
"1267","27","3"
"1267","86","3"
"1268","33","1"
"1268","60","1"
"1268","71","1"
"1268","85","2"
"1268","87","2"
"1269","13","3"
"1269","21","3"
"1270","11","3"
"1270","71","2"
"1271","31","1"
"1271","43","1"
"1271","45","1"
"1271","52","3"
"1271","97","2"
"1272","4","2"
"1272","72","3"
"1273","12","2"
"1273","37","3"
"1273","56","1"
"1273","87","1"
"1273","95","3"
"1274","10","1"
"1274","60","2"
"1274","61","1"
"1274","85","2"
"1275","1","2"
"1275","65","3"
"1276","60","2"
"1276","76","3"
"1277","4","3"
"1277","56","2"
"1277","60","3"
"1277","66","3"
"1278","6","1"
"1278","25","3"
"1278","48","2"
"1278","84","3"
"1279","1","2"
"1279","84","2"
"1280","50","2"
"1280","62","3"
"1281","43","1"
"1281","44","3"
"1281","78","3"
"1282","5","1"
"1282","77","3"
"1283","58","2"
"1283","70","1"
"1283","79","1"
"1284","39","2"
"1284","42","2"
"1284","44","2"
"1284","51","1"
"1284","65","2"
"1285","14","3"
"1285","76","2"
"1285","99","1"
"1286","7","2"
"1286","74","2"
"1286","83","3"
"1286","94","2"
"1287","2","3"
"1287","16","2"
"1287","30","2"
"1288","1","1"
"1288","15","3"
"1288","44","1"
"1288","94","3"
"1289","8","3"
"1290","28","2"
"1290","29","2"
"1290","51","2"
"1290","86","3"
"1291","45","2"
"1291","92","1"
"1291","97","1"
"1292","24","3"
"1292","62","1"
"1293","51","2"
"1294","3","3"
"1294","15","2"
"1295","3","3"
"1295","16","3"
"1295","37","3"
"1295","46","1"
"1296","8","2"
"1296","13","2"
"1297","3","2"
"1297","7","1"
"1297","78","1"
"1297","82","2"
"1298","1","3"
"1298","30","2"
"1298","59","1"
"1298","61","1"
"1298","69","1"
"1299","1","3"
"1299","9","2"
"1299","55","3"
"1300","36","3"
"1301","38","2"
"1301","78","2"
"1302","64","1"
"1302","81","3"
"1303","62","1"
"1303","93","3"
"1304","9","2"
"1304","12","1"
"1304","45","2"
"1304","95","3"
"1305","16","2"
"1305","39","3"
"1306","1","1"
"1306","25","1"
"1306","67","3"
"1307","23","2"
"1307","40","3"
"1307","45","3"
"1307","78","3"
"1308","70","3"
"1309","70","2"
"1310","5","1"
"1310","6","2"
"1310","26","1"
"1310","35","3"
"1310","42","3"
"1311","12","3"
"1311","36","3"
"1311","40","2"
"1311","48","2"
"1311","93","3"
"1312","30","1"
"1313","47","3"
"1314","0","3"
"1314","41","1"
"1314","48","2"
"1314","62","2"
"1315","2","3"
"1315","10","2"
"1315","18","2"
"1315","20","1"
"1315","25","1"
"1316","85","1"
"1317","60","2"
"1318","72","2"
"1318","82","1"
"1319","9","2"
"1319","56","1"
"1319","85","2"
"1320","3","2"
"1320","75","3"
"1320","92","3"
"1321","18","2"
"1321","48","2"
"1321","56","2"
"1321","94","2"
"1322","15","2"
"1322","18","2"
"1322","19","1"
"1322","30","2"
"1323","44","2"
"1323","91","1"
"1323","92","2"
"1323","97","3"
"1324","35","3"
"1324","42","3"
"1324","69","1"
"1324","72","3"
"1325","23","1"
"1325","53","1"
"1325","68","2"
"1325","79","3"
"1325","88","2"
"1326","9","3"
"1326","21","3"
"1326","61","2"
"1326","67","1"
"1326","74","3"
"1327","5","3"
"1327","6","1"
"1327","23","1"
"1327","53","3"
"1327","83","2"
"1328","18","3"
"1328","46","3"
"1328","49","2"
"1328","53","1"
"1329","1","3"
"1330","18","1"
"1330","82","1"
"1331","14","3"
"1331","27","3"
"1331","43","2"
"1331","56","3"
"1331","59","1"
"1332","3","2"
"1332","14","1"
"1332","19","2"
"1332","99","2"
"1333","10","3"
"1333","16","1"
"1333","18","3"
"1333","41","1"
"1333","78","2"
"1334","17","2"
"1334","42","1"
"1335","20","1"
"1335","37","1"
"1336","9","2"
"1336","29","2"
"1336","43","3"
"1337","9","3"
"1337","25","2"
"1337","58","1"
"1338","9","1"
"1338","45","2"
"1338","46","1"
"1338","50","1"
"1338","74","1"
"1339","63","3"
"1340","26","3"
"1340","68","2"
"1340","84","1"
"1341","25","1"
"1341","28","1"
"1341","35","2"
"1341","75","3"
"1342","14","2"
"1343","65","2"
"1344","43","1"
"1344","66","3"
"1344","68","2"
"1344","79","1"
"1344","98","2"
"1345","37","2"
"1345","70","3"
"1345","83","3"
"1345","84","3"
"1345","85","1"
"1346","35","2"
"1346","43","2"
"1346","53","3"
"1347","0","1"
"1347","44","3"
"1347","51","3"
"1347","61","2"
"1348","34","3"
"1348","88","1"
"1348","92","2"
"1348","99","3"
"1349","50","3"
"1349","53","3"
"1349","62","3"
"1350","24","2"
"1350","89","3"
"1351","46","1"
"1351","62","1"
"1352","92","2"
"1353","83","2"
"1354","22","1"
"1354","48","2"
"1354","49","1"
"1354","54","3"
"1354","63","3"
"1355","24","3"
"1355","40","2"
"1355","96","1"
"1356","37","2"
"1357","53","3"
"1357","64","3"
"1357","77","2"
"1357","91","3"
"1358","2","2"
"1358","7","2"
"1358","35","3"
"1358","38","3"
"1358","61","3"
"1359","53","1"
"1359","58","1"
"1359","67","2"
"1359","69","1"
"1359","98","3"
"1360","31","1"
"1360","39","2"
"1360","83","3"
"1360","98","2"
"1361","48","3"
"1361","50","1"
"1361","57","2"
"1361","91","1"
"1362","33","1"
"1362","39","2"
"1363","52","1"
"1363","61","2"
"1363","62","3"
"1363","72","3"
"1363","83","2"
"1364","3","1"
"1364","75","1"
"1364","85","3"
"1365","32","3"
"1366","64","3"
"1366","70","1"
"1367","19","1"
"1367","37","2"
"1367","40","3"
"1368","0","2"
"1368","84","3"
"1369","39","1"
"1369","59","2"
"1369","61","3"
"1369","62","3"
"1370","12","1"
"1371","29","3"
"1372","5","1"
"1372","38","2"
"1372","63","1"
"1372","72","2"
"1372","93","2"
"1373","1","3"
"1373","25","2"
"1373","55","3"
"1373","57","1"
"1373","63","3"
"1374","89","1"
"1375","63","2"
"1376","40","3"
"1376","50","2"
"1376","58","3"
"1376","76","3"
"1376","91","2"
"1377","42","2"
"1378","46","3"
"1378","57","1"
"1378","72","2"
"1378","83","1"
"1379","0","3"
"1379","9","3"
"1379","26","2"
"1379","73","3"
"1379","76","2"
"1380","4","2"
"1380","10","2"
"1380","21","3"
"1380","80","3"
"1381","16","2"
"1381","71","1"
"1382","36","1"
"1382","43","3"
"1382","58","3"
"1382","66","1"
"1382","94","3"
"1383","33","1"
"1383","69","2"
"1383","78","1"
"1384","13","3"
"1384","37","1"
"1384","58","3"
"1384","79","3"
"1385","30","2"
"1385","74","1"
"1385","77","2"
"1385","89","1"
"1385","90","3"
"1386","31","1"
"1386","79","1"
"1386","85","2"
"1387","70","2"
"1388","61","3"
"1388","75","1"
"1388","85","1"
"1389","19","2"
"1390","21","2"
"1390","22","1"
"1390","25","1"
"1391","67","2"
"1392","49","2"
"1393","27","3"
"1393","66","1"
"1393","67","1"
"1393","91","2"
"1393","94","2"
"1394","21","2"
"1394","38","3"
"1394","49","1"
"1394","71","1"
"1395","15","3"
"1395","67","3"
"1395","76","2"
"1395","88","3"
"1395","92","3"
"1396","37","1"
"1396","53","1"
"1396","75","1"
"1396","87","1"
"1396","90","2"
"1397","43","1"
"1397","44","2"
"1397","69","2"
"1397","75","1"
"1397","78","1"
"1398","35","3"
"1399","7","1"
"1399","24","1"
"1399","76","2"
"1400","2","2"
"1400","32","3"
"1400","51","2"
"1400","60","1"
"1400","94","2"
"1401","2","1"
"1401","9","2"
"1401","40","1"
"1401","52","1"
"1401","94","2"
"1402","8","1"
"1402","26","3"
"1402","64","3"
"1402","80","3"
"1403","8","3"
"1403","30","3"
"1403","36","2"
"1403","67","1"
"1404","14","3"
"1404","44","3"
"1404","85","3"
"1405","10","1"
"1406","9","3"
"1406","38","2"
"1406","81","3"
"1406","87","3"
"1406","90","1"
"1407","1","2"
"1407","22","1"
"1407","50","1"
"1407","85","3"
"1408","27","3"
"1409","5","2"
"1409","7","1"
"1409","25","1"
"1409","97","2"
"1410","36","1"
"1411","73","2"
"1412","15","1"
"1412","26","1"
"1412","66","2"
"1413","27","2"
"1413","89","1"
"1413","94","3"
"1413","98","2"
"1414","35","3"
"1415","30","1"
"1415","44","3"
"1416","58","1"
"1416","59","1"
"1416","74","1"
"1416","76","2"
"1417","16","1"
"1417","22","3"
"1417","96","1"
"1417","97","2"
"1418","16","2"
"1418","43","3"
"1418","68","1"
"1418","94","1"
"1419","34","2"
"1419","40","1"
"1419","80","2"
"1420","0","2"
"1420","13","3"
"1420","61","3"
"1421","65","2"
"1422","6","2"
"1422","88","3"
"1423","8","2"
"1423","15","2"
"1423","25","1"
"1423","29","3"
"1424","22","2"
"1424","57","3"
"1424","58","2"
"1424","63","1"
"1424","87","1"
"1425","28","2"
"1426","31","1"
"1427","21","1"
"1427","84","3"
"1428","34","2"
"1429","65","2"
"1430","29","2"
"1430","54","2"
"1430","70","1"
"1430","72","3"
"1430","76","1"
"1431","1","2"
"1431","86","2"
"1432","6","2"
"1432","15","2"
"1432","38","1"
"1432","64","1"
"1433","0","2"
"1433","6","1"
"1434","5","1"
"1434","35","2"
"1434","54","2"
"1434","62","2"
"1434","88","1"
"1435","28","3"
"1435","55","2"
"1435","85","2"
"1436","2","1"
"1436","25","2"
"1436","53","3"
"1437","13","1"
"1437","51","2"
"1437","73","3"
"1437","81","2"
"1437","90","1"
"1438","49","3"
"1439","20","1"
"1439","74","2"
"1439","81","3"
"1439","93","1"
"1440","96","3"
"1441","77","2"
"1442","64","3"
"1443","66","1"
"1444","0","3"
"1444","10","1"
"1444","41","2"
"1444","87","3"
"1444","98","3"
"1445","25","2"
"1445","75","3"
"1445","95","1"
"1446","54","1"
"1447","4","2"
"1447","31","3"
"1447","58","2"
"1447","77","2"
"1447","88","1"
"1448","17","3"
"1448","41","2"
"1448","72","2"
"1448","86","3"
"1449","43","3"
"1449","60","1"
"1449","82","3"
"1449","85","3"
"1450","27","3"
"1450","35","3"
"1450","60","1"
"1450","82","3"
"1450","97","3"
"1451","0","3"
"1451","6","1"
"1451","24","3"
"1451","61","3"
"1451","89","2"
"1452","1","2"
"1452","23","3"
"1452","52","2"
"1453","46","2"
"1453","98","2"
"1454","13","1"
"1454","55","1"
"1454","96","2"
"1455","12","1"
"1455","17","2"
"1455","51","2"
"1455","71","1"
"1456","34","1"
"1456","80","1"
"1456","98","3"
"1457","2","1"
"1457","10","3"
"1457","16","3"
"1457","23","1"
"1457","29","2"
"1458","1","1"
"1458","5","1"
"1458","89","1"
"1459","7","3"
"1459","11","3"
"1459","30","1"
"1459","55","2"
"1459","96","3"
"1460","47","3"
"1460","48","1"
"1460","94","2"
"1461","32","1"
"1461","40","1"
"1461","58","2"
"1461","65","3"
"1461","66","2"
"1462","8","2"
"1462","76","1"
"1463","23","2"
"1463","29","2"
"1463","56","2"
"1463","71","2"
"1464","55","2"
"1464","94","3"
"1464","99","1"
"1465","12","1"
"1465","26","1"
"1465","47","3"
"1465","70","1"
"1465","85","1"
"1466","28","1"
"1466","46","2"
"1466","71","1"
"1466","88","1"
"1467","48","2"
"1468","33","1"
"1468","90","1"
"1469","8","1"
"1469","14","2"
"1470","10","1"
"1470","12","3"
"1470","18","1"
"1470","24","2"
"1470","95","3"
"1471","6","3"
"1471","43","1"
"1471","50","1"
"1472","36","3"
"1472","44","2"
"1472","63","2"
"1472","91","1"
"1473","20","3"
"1473","49","2"
"1473","77","1"
"1474","21","2"
"1474","23","2"
"1474","37","3"
"1474","47","3"
"1475","48","3"
"1475","60","2"
"1475","72","2"
"1476","9","2"
"1476","37","3"
"1476","42","1"
"1477","4","2"
"1477","10","1"
"1477","52","2"
"1477","58","1"
"1478","20","3"
"1478","38","3"
"1479","1","3"
"1479","5","2"
"1479","37","1"
"1480","52","1"
"1480","59","3"
"1481","9","1"
"1482","13","2"
"1482","68","3"
"1482","99","1"
"1483","13","2"
"1483","19","1"
"1483","57","3"
"1483","82","2"
"1484","16","1"
"1484","32","2"
"1484","35","3"
"1484","64","1"
"1484","80","3"
"1485","28","2"
"1485","85","2"
"1485","95","3"
"1486","11","3"
"1486","16","2"
"1486","23","2"
"1487","10","2"
"1487","26","1"
"1487","86","3"
"1488","63","1"
"1489","7","1"
"1489","40","3"
"1489","58","1"
"1489","84","3"
"1490","14","3"
"1490","60","3"
"1490","76","3"
"1490","92","2"
"1491","51","1"
"1491","68","1"
"1492","19","1"
"1492","93","2"
"1492","98","2"
"1493","38","2"
"1493","63","3"
"1493","69","1"
"1494","5","3"
"1494","21","3"
"1494","40","1"
"1494","58","2"
"1494","66","2"
"1495","18","3"
"1495","71","1"
"1495","77","1"
"1495","79","3"
"1496","16","3"
"1496","43","3"
"1496","83","1"
"1497","31","2"
"1497","34","2"
"1498","18","2"
"1498","77","1"
"1498","89","3"
"1499","35","1"
"1499","43","2"
"1499","76","1"
"1500","55","2"
"1500","56","3"
"1501","9","3"
"1501","14","2"
"1501","43","3"
"1501","49","2"
"1501","58","2"
"1502","2","1"
"1502","41","1"
"1502","44","3"
"1502","57","3"
"1502","62","2"
"1503","54","1"
"1503","57","3"
"1503","63","1"
"1503","89","2"
"1504","67","1"
"1504","70","2"
"1504","85","3"
"1504","92","3"
"1504","98","3"
"1505","36","1"
"1505","81","1"
"1506","10","1"
"1506","26","2"
"1506","37","3"
"1506","46","2"
"1506","87","1"
"1507","24","2"
"1507","94","1"
"1508","19","2"
"1508","24","1"
"1508","25","1"
"1508","99","2"
"1509","17","2"
"1509","46","1"
"1510","20","2"
"1510","80","2"
"1511","43","1"
"1511","72","1"
"1512","9","2"
"1512","17","3"
"1513","2","2"
"1513","52","3"
"1513","58","3"
"1513","89","1"
"1514","52","2"
"1514","63","3"
"1514","64","1"
"1514","97","1"
"1515","37","3"
"1515","39","3"
"1515","66","1"
"1515","69","3"
"1515","92","2"
"1516","20","3"
"1517","9","1"
"1517","26","3"
"1518","18","1"
"1518","21","1"
"1518","25","3"
"1518","34","3"
"1518","88","1"
"1519","29","3"
"1519","37","2"
"1519","67","2"
"1520","1","1"
"1520","27","3"
"1520","69","3"
"1520","82","3"
"1521","57","2"
"1521","99","2"
"1522","0","3"
"1523","37","3"
"1523","39","3"
"1523","65","3"
"1523","85","1"
"1524","0","1"
"1524","25","1"
"1524","78","3"
"1525","18","1"
"1525","78","2"
"1525","95","2"
"1525","96","3"
"1526","54","3"
"1526","82","1"
"1527","27","1"
"1527","64","2"
"1527","92","3"
"1528","94","3"
"1529","17","1"
"1529","66","3"
"1530","46","2"
"1530","81","2"
"1530","84","1"
"1530","99","3"
"1531","11","3"
"1531","33","2"
"1531","96","1"
"1532","23","1"
"1532","49","3"
"1532","94","2"
"1533","77","3"
"1533","81","2"
"1534","64","3"
"1534","73","1"
"1535","13","1"
"1535","70","2"
"1536","18","3"
"1537","22","3"
"1537","46","3"
"1537","55","2"
"1537","91","1"
"1538","10","3"
"1538","26","2"
"1538","29","1"
"1538","97","2"
"1539","10","2"
"1539","46","2"
"1539","57","2"
"1540","0","1"
"1540","43","2"
"1541","16","3"
"1541","32","1"
"1541","89","3"
"1542","14","2"
"1542","22","3"
"1542","27","1"
"1542","30","1"
"1542","72","2"
"1543","39","3"
"1543","68","2"
"1544","57","2"
"1544","58","3"
"1545","22","1"
"1545","32","1"
"1545","53","1"
"1546","43","3"
"1546","50","3"
"1546","58","3"
"1546","66","3"
"1546","99","3"
"1547","71","2"
"1548","9","1"
"1548","20","1"
"1548","57","3"
"1548","70","1"
"1549","15","2"
"1549","41","3"
"1549","45","2"
"1549","62","3"
"1550","0","3"
"1550","40","2"
"1550","66","1"
"1551","62","2"
"1552","26","3"
"1552","52","1"
"1552","66","2"
"1552","89","3"
"1553","42","3"
"1553","67","1"
"1553","73","2"
"1553","74","2"
"1554","31","1"
"1554","39","2"
"1555","82","3"
"1556","49","2"
"1556","94","3"
"1557","18","3"
"1557","56","1"
"1557","64","2"
"1557","76","2"
"1557","77","1"
"1558","7","3"
"1558","22","3"
"1558","50","3"
"1558","86","1"
"1559","12","1"
"1559","54","2"
"1559","60","2"
"1559","80","3"
"1559","94","1"
"1560","26","1"
"1560","40","2"
"1560","55","1"
"1560","81","3"
"1560","88","1"
"1561","35","1"
"1561","61","3"
"1562","5","1"
"1563","8","1"
"1563","63","3"
"1563","85","3"
"1563","89","3"
"1564","22","1"
"1564","41","3"
"1564","79","2"
"1564","92","2"
"1565","6","1"
"1565","67","1"
"1566","67","2"
"1566","78","1"
"1566","85","1"
"1566","90","1"
"1567","27","1"
"1567","45","2"
"1567","68","2"
"1567","97","1"
"1567","99","1"
"1568","25","3"
"1568","36","1"
"1568","48","3"
"1568","53","2"
"1569","16","1"
"1569","21","3"
"1569","35","3"
"1569","83","3"
"1570","61","3"
"1571","40","3"
"1571","54","3"
"1571","72","3"
"1571","81","1"
"1572","6","1"
"1572","21","3"
"1572","51","2"
"1573","11","3"
"1574","4","1"
"1575","43","1"
"1576","9","3"
"1576","57","1"
"1576","82","1"
"1576","86","1"
"1577","29","1"
"1578","27","1"
"1578","64","3"
"1578","83","2"
"1578","85","3"
"1578","94","1"
"1579","68","2"
"1579","72","3"
"1579","79","2"
"1579","87","2"
"1580","56","2"
"1580","63","2"
"1580","91","2"
"1580","94","1"
"1581","2","1"
"1581","81","2"
"1582","21","3"
"1582","85","3"
"1582","97","3"
"1583","21","1"
"1584","27","1"
"1584","48","1"
"1585","32","1"
"1585","50","1"
"1585","76","3"
"1586","17","3"
"1586","62","2"
"1586","65","3"
"1586","87","1"
"1586","89","2"
"1587","7","2"
"1587","47","1"
"1587","72","2"
"1587","81","2"
"1588","92","1"
"1589","9","3"
"1589","28","2"
"1589","42","3"
"1589","62","1"
"1589","79","1"
"1590","48","3"
"1590","71","3"
"1590","86","1"
"1591","54","3"
"1591","75","2"
"1592","41","3"
"1592","61","1"
"1592","66","1"
"1592","92","2"
"1593","3","3"
"1594","76","1"
"1595","23","2"
"1595","65","2"
"1595","77","3"
"1595","81","2"
"1595","83","2"
"1596","11","1"
"1596","17","2"
"1596","28","2"
"1596","52","3"
"1597","4","3"
"1597","8","3"
"1597","58","2"
"1597","64","3"
"1598","12","2"
"1598","36","2"
"1598","57","3"
"1598","63","3"
"1599","4","2"
"1599","25","3"
"1599","52","1"
"1599","71","3"
"1600","1","1"
"1600","45","2"
"1600","51","2"
"1600","73","3"
"1600","81","1"
"1601","78","3"
"1602","68","1"
"1603","71","3"
"1604","25","1"
"1604","27","2"
"1604","42","2"
"1604","44","3"
"1605","16","1"
"1605","20","2"
"1605","45","1"
"1605","65","2"
"1605","92","1"
"1606","24","3"
"1606","33","3"
"1607","18","1"
"1607","97","2"
"1608","22","3"
"1609","5","2"
"1609","49","2"
"1610","56","3"
"1610","60","1"
"1610","96","3"
"1611","80","3"
"1612","41","3"
"1613","4","1"
"1613","5","1"
"1613","22","1"
"1613","93","1"
"1614","9","1"
"1614","44","2"
"1614","64","3"
"1615","0","2"
"1615","60","2"
"1615","71","3"
"1615","91","2"
"1616","7","3"
"1616","38","3"
"1616","59","2"
"1616","93","2"
"1617","0","1"
"1617","24","3"
"1617","48","3"
"1618","4","1"
"1619","33","2"
"1619","55","2"
"1619","84","2"
"1619","88","3"
"1620","48","1"
"1620","65","3"
"1621","4","2"
"1621","16","3"
"1621","40","3"
"1622","20","2"
"1622","51","3"
"1622","52","3"
"1622","97","2"
"1623","74","3"
"1623","94","3"
"1624","40","3"
"1624","43","2"
"1624","73","3"
"1625","33","1"
"1625","37","3"
"1625","69","1"
"1626","67","2"
"1626","72","2"
"1626","88","2"
"1627","68","3"
"1628","9","2"
"1629","4","2"
"1629","18","2"
"1629","32","1"
"1629","77","1"
"1630","88","2"
"1631","12","1"
"1631","80","1"
"1632","13","1"
"1632","67","2"
"1632","98","3"
"1633","28","2"
"1633","32","1"
"1633","38","1"
"1633","77","3"
"1633","92","3"
"1634","20","3"
"1634","32","1"
"1634","35","2"
"1634","94","1"
"1635","39","2"
"1635","72","3"
"1635","94","1"
"1636","5","1"
"1636","46","1"
"1636","48","2"
"1636","97","3"
"1637","8","1"
"1637","24","3"
"1637","86","1"
"1638","19","1"
"1638","20","2"
"1638","72","1"
"1638","93","2"
"1639","53","1"
"1639","81","2"
"1640","13","1"
"1641","14","3"
"1641","54","3"
"1641","67","1"
"1642","5","3"
"1642","64","3"
"1643","24","2"
"1643","39","1"
"1643","87","1"
"1644","0","2"
"1644","91","2"
"1645","69","2"
"1645","78","3"
"1645","83","1"
"1645","97","3"
"1646","41","3"
"1646","77","2"
"1646","92","3"
"1647","6","2"
"1647","16","2"
"1647","37","2"
"1647","48","1"
"1647","73","2"
"1648","56","3"
"1649","14","1"
"1649","55","3"
"1649","79","1"
"1649","90","3"
"1650","20","1"
"1650","23","3"
"1650","53","2"
"1650","86","3"
"1651","64","2"
"1652","53","1"
"1652","61","2"
"1652","95","1"
"1653","51","3"
"1653","74","1"
"1653","80","2"
"1654","14","3"
"1654","17","1"
"1654","62","3"
"1654","74","2"
"1655","20","3"
"1656","33","3"
"1656","83","3"
"1656","91","3"
"1657","1","2"
"1657","5","1"
"1657","93","3"
"1658","16","3"
"1658","73","1"
"1659","16","3"
"1659","77","1"
"1659","80","2"
"1660","62","1"
"1660","76","3"
"1660","89","2"
"1660","99","2"
"1661","35","1"
"1661","67","2"
"1661","91","2"
"1662","56","1"
"1663","34","3"
"1663","35","2"
"1663","85","2"
"1664","93","2"
"1665","68","1"
"1665","82","3"
"1665","91","1"
"1666","20","1"
"1666","92","3"
"1667","8","3"
"1667","42","2"
"1667","98","2"
"1668","39","1"
"1668","44","2"
"1668","86","1"
"1669","20","3"
"1669","29","1"
"1669","35","2"
"1669","67","2"
"1669","71","1"
